9808 100
356 402 2.698
356 403 2.405
356 410 2.328
356 421 3.073
356 439 2.107
356 451 1.96
356 470 1.647
357 23 3.449
357 55 2.684
357 67 2.813
357 82 3.426
357 130 2.121
357 147 2.595
357 180 3.73
357 181 3.162
357 263 2.71
357 264 3.363
357 299 3.148
357 323 2.536
357 370 3.697
357 379 2.568
357 413 3.404
357 417 2.798
357 432 2.715
357 435 3.103
357 488 2.967
357 495 2.862
357 499 3.223
358 50 2.365
358 65 2.739
358 73 1.781
358 84 1.774
358 116 2.429
358 231 2.724
358 234 2.701
358 240 2.176
358 248 2.912
358 292 3.079
358 302 2.826
358 344 2.201
358 395 1.681
358 411 2.483
358 424 2.202
358 437 2.845
358 450 2.25
358 457 2.672
358 461 1.782
358 466 2.504
358 486 2.742
358 495 2.203
358 496 2.104
359 3 3.286
359 29 2.387
359 56 3.223
359 103 2.486
359 108 3.203
359 136 2.638
359 152 3.11
359 162 2.889
359 182 3.098
359 198 2.5
359 210 2.85
359 213 3.253
359 216 3.433
359 241 3.157
359 311 2.164
359 312 2.839
359 333 3.181
359 360 2.273
359 386 3.363
359 419 3.326
359 429 3.792
359 432 2.957
359 441 3.331
359 464 3.39
359 465 1.951
359 469 2.6
359 478 3.2
359 480 2.498
360 12 2.865
360 30 3.546
360 54 3.483
360 63 3.481
360 73 2.376
360 78 2.978
360 104 3.442
360 115 3.731
360 160 2.37
360 222 3.337
360 230 3.013
360 247 2.155
360 263 2.8
360 288 2.755
360 389 2.998
360 409 2.295
360 436 2.248
360 439 3.49
360 475 2.329
360 481 3.689
360 492 2.564
361 5 1.998
361 81 2.811
361 121 2.693
361 160 2.523
361 175 2.32
361 181 2.553
361 231 2.328
361 234 2.073
361 239 2.368
361 246 1.35
361 267 1.849
361 291 2.365
361 296 1.551
361 311 1.489
361 316 2.773
361 332 2.529
361 350 1.917
361 365 2.375
361 386 2.47
361 401 1.784
361 464 1.843
361 480 1.601
362 7 2.664
362 76 2.255
362 83 2.087
362 84 2.006
362 100 2.074
362 118 1.919
362 128 2.245
362 131 2.862
362 188 2.049
362 189 2.814
362 199 2.825
362 204 2.567
362 207 3.166
362 230 2.118
362 235 2.334
362 260 2.381
362 278 1.248
362 285 2.675
362 309 2.689
362 324 2.364
362 412 2.555
362 425 2.079
362 441 2.559
362 444 2.393
362 477 2.633
363 19 1.966
363 24 2.093
363 70 2.615
363 85 2.333
363 119 2.528
363 153 2.459
363 163 2.099
363 194 2.263
363 210 2.631
363 220 2.219
363 257 3.01
363 281 2.943
363 318 2.707
363 319 2.016
363 320 2.308
363 322 2.741
363 394 2.847
363 417 2.05
363 438 3.725
363 441 2.924
363 457 2.499
363 464 2.349
363 483 1.854
364 8 2.587
364 44 3.038
364 47 2.362
364 100 2.723
364 127 2.945
364 178 2.681
364 215 2.768
364 229 2.689
364 238 2.675
364 239 2.714
364 250 2.135
364 267 2.343
364 276 3.362
364 278 1.529
364 303 1.952
364 331 2.47
364 352 2.693
364 371 2.655
364 420 2.678
364 438 3.904
364 444 2.485
364 454 2.285
364 460 2.465
364 486 3.097
364 499 2.306
365 18 3.402
365 19 2.792
365 35 2.842
365 79 3.086
365 81 3.676
365 87 1.867
365 101 2.924
365 115 3.675
365 141 2.907
365 144 2.798
365 148 2.597
365 170 2.835
365 188 3.543
365 289 2.62
365 354 3.375
365 384 3.128
365 406 1.959
365 426 2.585
365 431 2.725
365 469 2.381
365 499 2.731
366 8 2.025
366 33 1.766
366 101 1.704
366 149 1.745
366 153 1.539
366 186 1.893
366 192 1.636
366 265 1.613
366 267 1.894
366 283 1.461
366 292 2.219
366 299 1.967
366 313 2.003
366 373 2.312
366 377 1.532
366 380 0.675
366 389 1.967
366 401 1.828
366 438 2.811
366 484 2.109
366 488 1.918
367 11 2.449
367 19 1.868
367 29 1.967
367 35 2.475
367 67 2.444
367 91 2.437
367 138 1.927
367 169 2.212
367 194 2.226
367 196 2.406
367 217 2.875
367 219 3.033
367 225 2.564
367 253 2.132
367 287 2.028
367 315 2.424
367 331 2.09
367 344 2.898
367 362 2.402
367 380 0.902
367 440 2.625
368 9 2.752
368 20 2.598
368 51 2.741
368 58 3.068
368 114 3.526
368 128 2.344
368 130 1.852
368 193 2.702
368 214 3.157
368 219 3.309
368 279 4.136
368 300 3.025
368 351 2.39
368 375 3.375
368 390 2.601
368 444 2.459
368 473 2.97
369 4 2.266
369 74 2.279
369 92 2.564
369 93 2.849
369 161 2.506
369 189 2.799
369 190 2.281
369 218 2.616
369 296 2.034
369 330 2.899
369 346 2.086
369 372 1.582
369 379 1.927
369 394 2.867
369 400 2.687
369 419 2.173
369 423 2.298
369 436 2.184
369 438 2.984
369 452 2.011
369 474 2.743
370 1 2.879
370 10 3.759
370 95 2.807
370 128 2.442
370 138 2.379
370 184 2.995
370 192 2.927
370 194 3.284
370 213 3.839
370 321 2.741
370 326 2.972
370 329 2.096
370 332 3.215
370 340 2.529
370 393 3.322
370 399 2.653
370 410 3.625
370 452 3.189
370 459 3.968
370 474 3.669
371 2 1.783
371 5 1.552
371 26 1.664
371 34 1.598
371 36 1.745
371 62 2.058
371 65 1.613
371 98 1.625
371 147 1.353
371 165 1.98
371 166 1.878
371 274 1.353
371 325 1.534
371 341 1.96
371 342 1.567
371 366 1.525
371 410 1.51
371 454 1.564
371 459 2.03
371 481 2.289
372 35 2.285
372 36 2.649
372 39 2.482
372 61 2.77
372 82 2.623
372 97 2.042
372 151 2.628
372 160 2.252
372 197 1.62
372 201 2.843
372 206 2.19
372 215 2.575
372 226 2.467
372 247 1.586
372 348 1.92
372 351 1.797
372 392 2.027
372 444 2.439
372 452 2.319
372 458 2.431
372 496 2.387
373 2 3.829
373 35 3.162
373 62 3.502
373 95 2.965
373 129 2.933
373 175 3.22
373 304 3.789
373 308 3.413
373 392 3.052
373 396 3.149
373 409 2.401
373 414 2.563
373 434 2.567
373 451 2.64
373 453 3.612
373 457 3.975
373 460 3.22
373 498 3.359
374 67 1.846
374 72 1.906
374 128 1.573
374 146 0.944
374 164 1.464
374 185 1.837
374 196 1.957
374 290 2.436
374 342 2.084
374 367 1.55
374 386 1.917
374 402 1.846
374 415 1.521
374 428 1.677
374 472 2.135
374 473 1.848
374 496 1.924
375 109 2.046
375 133 2.522
375 157 1.952
375 179 2.469
375 183 2.104
375 194 1.882
375 239 2.509
375 243 2.327
375 257 2.34
375 333 2.312
375 409 1.452
375 414 1.855
375 415 1.756
375 465 1.733
375 474 2.682
375 476 1.597
375 482 1.568
375 491 2.09
376 5 2.602
376 12 2.664
376 74 3.168
376 82 3.464
376 96 2.681
376 98 3.011
376 126 2.861
376 133 3.902
376 144 2.585
376 176 2.945
376 243 3.717
376 244 2.173
376 262 2.578
376 315 3.156
376 316 3.596
376 318 3.478
376 326 2.843
376 354 2.854
376 372 2.428
376 389 3.512
376 395 2.419
376 407 3.778
376 420 3.07
376 423 3.174
376 478 3.198
376 490 2.721
377 7 3.431
377 16 3.031
377 48 2.617
377 87 1.751
377 93 3.295
377 104 3.167
377 134 2.077
377 150 3.267
377 160 3.092
377 165 3.597
377 211 3.025
377 234 3.417
377 235 2.663
377 251 2.797
377 271 2.594
377 279 3.927
377 303 2.087
377 307 2.838
377 313 3.092
377 352 2.62
377 356 3.108
377 358 2.86
377 365 2.88
377 374 3.471
377 455 3.185
378 24 1.68
378 47 2.785
378 58 2.334
378 67 2.138
378 75 2.017
378 77 2.314
378 85 2.29
378 156 2.518
378 168 1.561
378 246 1.712
378 253 2.026
378 370 2.681
378 371 1.498
378 379 1.641
378 463 1.937
378 470 1.697
378 488 2.245
378 489 2.253
379 49 2.555
379 90 1.719
379 109 2.363
379 148 2.162
379 156 2.436
379 169 2.028
379 264 2.303
379 299 2.195
379 310 2.515
379 334 2.223
379 352 1.917
379 358 1.353
379 359 1.656
379 387 2.973
379 416 1.868
379 424 1.938
379 436 1.709
379 449 1.203
380 0 2.812
380 4 2.618
380 19 1.779
380 23 3.223
380 59 2.831
380 94 3.614
380 135 1.975
380 137 2.023
380 188 2.429
380 190 3.138
380 217 2.507
380 231 2.463
380 235 2.579
380 276 3.652
380 284 2.45
380 451 2.529
380 462 2.856
380 499 2.56
381 18 2.754
381 28 2.519
381 36 2.768
381 47 2.304
381 57 3.015
381 59 3.124
381 63 2.916
381 67 2.807
381 163 1.915
381 186 2.263
381 197 2.057
381 211 2.787
381 271 2.532
381 351 2.299
381 378 2.74
381 439 2.793
381 440 2.704
381 444 2.427
381 458 3.323
381 459 3.218
381 474 2.959
382 54 3.077
382 75 2.845
382 81 3.662
382 92 2.755
382 178 2.729
382 202 2.181
382 240 2.664
382 253 1.671
382 269 2.73
382 274 2.539
382 317 2.927
382 321 2.063
382 360 1.879
382 364 2.389
382 397 2.632
382 404 2.124
382 436 2.302
382 457 3.243
382 484 3.114
383 19 1.958
383 20 1.85
383 67 2.471
383 95 2.384
383 171 2.61
383 178 1.926
383 186 2.343
383 191 2.622
383 254 2.536
383 280 2.585
383 282 2.885
383 407 2.322
383 408 1.599
383 419 1.801
383 431 2.124
383 436 2.158
383 493 2.566
384 121 3.746
384 129 2.303
384 135 2.233
384 172 3.11
384 183 2.72
384 191 3.286
384 207 3.83
384 218 2.823
384 220 2.124
384 279 3.88
384 280 3.728
384 331 2.492
384 363 2.464
384 412 2.819
384 413 2.87
384 425 2.973
384 448 2.322
384 454 3.108
384 474 3.197
384 476 2.948
384 492 2.498
385 8 1.58
385 75 1.829
385 77 2.423
385 83 1.725
385 133 2.433
385 142 1.732
385 179 2.048
385 217 2.048
385 282 2.55
385 304 2.0
385 310 2.223
385 337 2.472
385 352 1.561
385 358 1.573
385 380 1.238
385 395 1.463
385 411 2.208
385 422 1.463
385 462 2.45
385 495 1.644
386 60 2.823
386 82 2.792
386 136 2.019
386 152 2.625
386 186 2.005
386 197 1.657
386 232 1.631
386 263 1.854
386 273 2.51
386 280 2.524
386 330 2.622
386 349 1.955
386 357 2.381
386 362 2.336
386 364 2.167
386 445 2.572
386 450 1.942
386 451 1.764
386 491 2.163
387 7 2.6
387 24 2.585
387 28 2.566
387 65 2.173
387 74 3.002
387 77 3.093
387 91 3.186
387 99 2.629
387 120 1.66
387 141 3.083
387 173 2.432
387 187 2.947
387 237 1.504
387 244 1.875
387 287 2.328
387 299 2.807
387 301 2.509
387 328 2.977
387 339 2.756
387 402 2.977
387 415 1.873
387 436 2.051
387 440 2.581
387 478 2.707
388 67 2.832
388 71 2.521
388 80 3.071
388 108 3.215
388 148 2.814
388 155 2.879
388 166 3.699
388 202 2.907
388 265 2.655
388 338 3.061
388 403 3.272
388 410 2.965
388 414 2.786
388 436 2.59
388 445 3.446
388 461 2.266
388 468 2.743
388 490 2.495
389 25 2.404
389 56 2.262
389 151 2.669
389 167 2.05
389 208 2.597
389 277 2.844
389 296 1.713
389 297 2.63
389 304 2.907
389 312 2.343
389 315 2.572
389 324 2.394
389 375 2.375
389 389 2.604
389 468 2.321
389 484 2.965
389 494 2.144
390 15 2.076
390 71 2.146
390 84 1.904
390 93 2.814
390 136 2.652
390 145 1.887
390 157 2.42
390 178 2.042
390 199 2.469
390 204 2.418
390 211 2.274
390 236 2.314
390 256 2.153
390 302 2.624
390 353 2.924
390 382 2.886
390 390 1.692
390 435 1.965
390 438 3.204
390 458 2.645
391 27 1.625
391 40 1.877
391 67 1.904
391 80 1.974
391 179 2.727
391 183 1.953
391 191 2.672
391 218 2.054
391 225 1.985
391 275 1.941
391 318 2.361
391 342 2.512
391 360 1.72
391 443 1.315
391 451 1.809
391 459 2.453
391 463 1.77
391 497 1.565
392 8 1.759
392 80 2.418
392 105 1.651
392 138 1.756
392 141 3.021
392 195 2.498
392 236 2.208
392 237 1.027
392 253 2.245
392 257 3.134
392 280 2.878
392 297 2.295
392 346 2.893
392 360 2.145
392 375 2.546
392 419 2.55
392 443 1.77
392 445 2.558
393 1 2.69
393 16 3.333
393 52 3.367
393 104 3.579
393 108 2.606
393 111 2.652
393 115 4.074
393 125 3.156
393 204 3.124
393 241 3.023
393 278 1.758
393 290 3.31
393 307 2.979
393 309 3.288
393 313 3.192
393 323 2.43
393 344 3.375
393 353 3.714
393 374 3.421
393 388 2.764
393 403 3.544
393 434 2.763
393 437 3.835
393 442 2.594
393 466 2.702
393 473 2.982
393 491 4.06
394 8 2.399
394 22 2.61
394 24 1.944
394 39 2.547
394 71 2.014
394 99 2.551
394 186 2.256
394 204 2.278
394 231 2.078
394 239 2.726
394 262 1.851
394 388 2.268
394 420 2.392
394 442 1.879
394 470 1.667
394 488 2.311
395 4 2.831
395 11 2.681
395 57 3.173
395 123 2.19
395 148 2.558
395 195 3.171
395 211 3.04
395 238 2.816
395 248 3.071
395 262 2.125
395 324 2.74
395 349 2.462
395 414 2.964
395 427 2.141
395 429 2.71
396 45 2.117
396 58 2.592
396 60 2.303
396 76 2.434
396 140 2.073
396 167 2.24
396 178 1.605
396 181 2.12
396 208 2.092
396 235 2.139
396 351 1.72
396 366 2.2
396 373 2.733
396 384 1.932
396 442 1.56
396 485 1.68
397 6 3.5
397 7 3.579
397 120 2.507
397 124 3.899
397 130 2.207
397 224 3.09
397 234 3.143
397 251 2.783
397 271 3.333
397 338 3.649
397 368 3.046
397 386 3.374
397 430 3.016
397 432 2.742
397 437 3.961
397 441 3.197
397 445 3.879
397 450 2.644
397 455 3.042
397 469 2.761
398 10 3.531
398 12 2.98
398 88 1.784
398 145 2.848
398 176 2.973
398 201 3.311
398 274 3.211
398 276 3.696
398 336 2.386
398 361 2.609
398 365 2.908
398 366 3.262
398 368 2.565
398 393 3.233
398 402 3.121
398 404 2.319
398 417 2.73
398 433 2.672
398 439 3.069
398 455 2.882
398 478 3.268
398 485 2.829
399 22 2.853
399 28 2.757
399 43 2.813
399 45 2.645
399 92 3.251
399 158 3.241
399 162 2.39
399 225 2.465
399 227 1.73
399 240 2.297
399 293 2.487
399 301 2.451
399 318 2.384
399 333 2.552
399 334 2.319
399 343 3.139
399 364 2.025
399 378 2.511
399 381 2.502
399 412 2.426
399 417 2.207
399 480 1.837
400 9 2.092
400 25 2.356
400 31 2.265
400 49 2.79
400 83 1.619
400 103 2.254
400 143 2.07
400 184 2.359
400 185 2.217
400 220 1.791
400 243 2.67
400 266 2.365
400 270 2.745
400 303 1.859
400 319 2.145
400 361 2.0
400 392 2.125
400 426 1.908
400 449 1.598
400 455 2.089
400 464 2.737
400 482 1.94
400 491 2.881
401 43 2.722
401 55 2.746
401 76 2.738
401 85 2.421
401 140 2.969
401 164 2.327
401 191 2.946
401 241 3.014
401 265 2.993
401 291 3.097
401 298 3.298
401 303 1.786
401 333 2.977
401 363 2.685
401 446 3.232
401 463 2.368
402 3 2.816
402 5 2.472
402 50 1.964
402 51 2.094
402 65 2.384
402 94 3.22
402 110 2.835
402 189 3.173
402 269 2.469
402 273 2.642
402 279 3.733
402 291 2.507
402 307 2.532
402 311 1.864
402 348 2.591
402 408 2.076
402 438 3.495
402 458 2.744
402 477 2.563
403 34 2.625
403 78 3.203
403 88 2.097
403 113 3.601
403 150 3.035
403 219 3.274
403 220 2.058
403 230 2.279
403 246 2.178
403 302 3.475
403 326 2.197
403 336 2.185
403 356 2.831
403 369 1.961
403 404 2.346
403 424 2.606
403 492 2.163
404 41 1.731
404 44 2.715
404 46 2.304
404 107 2.374
404 119 2.019
404 130 1.796
404 141 2.541
404 148 1.884
404 151 2.664
404 186 2.588
404 204 2.329
404 249 2.877
404 292 2.503
404 329 1.276
404 333 2.44
404 356 2.326
404 405 2.709
404 416 2.288
404 435 2.084
404 488 2.403
404 490 2.401
405 70 3.082
405 79 3.265
405 80 3.044
405 83 3.28
405 137 2.967
405 138 2.616
405 148 2.862
405 172 3.671
405 174 3.322
405 231 3.329
405 258 3.138
405 260 3.287
405 313 3.906
405 419 3.358
405 461 2.706
406 3 2.572
406 10 2.945
406 28 1.953
406 67 2.018
406 121 2.865
406 140 2.707
406 175 2.358
406 236 1.707
406 244 1.958
406 262 1.692
406 316 2.433
406 343 2.496
406 356 2.111
406 357 2.426
406 409 1.223
406 432 1.654
406 452 1.945
406 460 1.835
406 471 2.176
406 484 2.733
406 487 2.507
406 488 2.121
407 2 3.322
407 28 2.785
407 38 3.06
407 47 2.71
407 71 2.708
407 83 2.088
407 127 3.246
407 186 2.752
407 226 2.824
407 235 2.562
407 263 2.587
407 293 2.372
407 308 3.4
407 318 3.058
407 327 2.89
407 342 2.666
407 345 2.488
407 350 2.486
407 356 2.984
407 441 3.195
407 451 2.102
407 496 3.074
408 38 2.316
408 100 1.917
408 223 2.537
408 285 1.553
408 286 2.268
408 333 2.343
408 366 2.025
408 381 2.235
408 390 1.468
408 409 1.123
408 449 1.056
408 472 1.848
408 486 2.506
409 14 2.589
409 18 2.322
409 54 3.026
409 57 2.832
409 68 2.607
409 73 2.132
409 82 2.802
409 85 2.482
409 86 2.579
409 184 2.455
409 195 3.306
409 309 2.972
409 347 2.215
409 390 2.251
409 394 3.105
409 400 2.564
409 409 1.673
409 417 2.481
409 421 3.235
409 449 1.509
409 491 2.857
410 3 3.493
410 11 2.859
410 12 2.548
410 95 2.358
410 107 2.376
410 128 2.396
410 157 2.798
410 162 2.618
410 193 2.678
410 252 2.581
410 257 3.184
410 259 2.474
410 346 2.143
410 486 3.045
410 492 2.177
410 494 2.846
411 24 2.296
411 27 1.758
411 40 2.241
411 45 2.549
411 79 2.43
411 103 1.844
411 144 2.102
411 160 2.324
411 161 2.56
411 184 1.849
411 217 2.366
411 232 1.728
411 239 2.676
411 255 3.53
411 273 2.527
411 278 1.44
411 284 1.566
411 309 2.314
411 336 1.984
411 351 2.15
411 385 1.615
411 420 2.126
411 463 2.118
412 12 2.305
412 61 2.826
412 76 2.606
412 83 2.127
412 127 2.687
412 134 2.203
412 149 2.492
412 165 3.246
412 249 2.53
412 255 3.531
412 342 2.531
412 352 2.414
412 385 1.898
412 407 2.873
412 425 2.041
412 470 1.925
413 21 1.875
413 32 3.004
413 116 2.515
413 124 3.003
413 126 2.365
413 136 2.478
413 185 2.336
413 192 2.837
413 219 3.141
413 242 2.864
413 244 1.606
413 245 2.975
413 295 2.741
413 334 2.869
413 350 2.625
413 359 2.17
413 390 1.934
413 418 2.972
413 499 2.883
414 5 2.3
414 25 2.154
414 41 2.47
414 69 1.75
414 90 1.922
414 95 2.128
414 99 2.169
414 105 1.905
414 109 2.356
414 114 2.83
414 158 2.881
414 209 1.825
414 220 2.261
414 252 2.265
414 260 2.447
414 264 2.518
414 296 2.363
414 307 2.183
414 324 2.429
414 334 2.718
414 404 2.423
414 475 2.381
415 34 3.171
415 39 3.322
415 139 2.963
415 159 3.099
415 205 3.501
415 212 2.799
415 244 2.054
415 271 2.467
415 317 3.271
415 385 2.726
415 394 4.031
415 395 2.629
415 415 2.77
415 417 2.892
415 420 3.219
415 437 4.085
415 449 2.063
416 42 2.714
416 63 3.296
416 64 2.294
416 67 2.826
416 115 3.504
416 160 3.008
416 198 2.318
416 228 3.257
416 247 2.598
416 306 2.801
416 329 1.605
416 369 1.921
416 411 2.842
416 436 2.334
416 446 2.94
416 483 2.231
417 19 2.281
417 24 2.207
417 41 2.431
417 52 2.923
417 62 3.299
417 95 2.469
417 105 2.254
417 108 2.761
417 109 2.754
417 120 1.963
417 249 2.884
417 251 2.656
417 255 4.169
417 306 2.503
417 319 2.503
417 359 2.073
417 384 3.069
417 392 2.275
417 486 3.209
417 492 2.37
417 497 2.083
418 4 2.925
418 23 2.889
418 24 2.258
418 29 2.249
418 64 1.979
418 66 3.907
418 113 4.038
418 182 2.998
418 193 2.687
418 199 3.523
418 213 3.235
418 230 2.365
418 263 2.689
418 302 3.759
418 313 3.282
418 337 3.524
418 346 2.343
418 375 3.221
418 389 2.746
418 391 3.035
418 417 2.355
418 454 2.707
418 469 2.52
419 4 3.133
419 45 2.94
419 103 2.531
419 112 3.65
419 138 2.144
419 167 2.994
419 185 2.23
419 217 2.763
419 241 3.066
419 265 2.589
419 279 3.887
419 290 2.974
419 375 3.195
419 391 3.511
419 403 3.219
419 405 3.448
419 432 2.243
419 444 2.687
419 449 1.655
419 492 2.606
420 4 2.354
420 48 2.315
420 83 1.609
420 120 1.603
420 132 2.626
420 139 2.074
420 148 2.185
420 173 2.04
420 183 2.343
420 217 2.373
420 234 2.479
420 255 2.959
420 282 2.513
420 319 2.059
420 346 1.984
420 385 2.17
420 419 1.694
420 466 1.876
420 475 2.022
420 485 1.467
421 13 2.428
421 37 3.364
421 111 2.944
421 144 2.743
421 156 3.869
421 158 3.25
421 180 3.628
421 225 3.048
421 329 1.914
421 382 3.312
421 383 2.597
422 29 1.683
422 129 2.449
422 144 2.192
422 146 1.787
422 218 2.43
422 259 1.733
422 296 1.878
422 301 2.299
422 332 2.535
422 347 2.197
422 358 2.045
422 360 1.677
422 387 2.846
422 393 2.521
422 403 2.659
422 409 1.78
422 482 1.695
423 37 3.26
423 48 2.05
423 54 2.895
423 76 2.661
423 93 3.121
423 120 1.415
423 172 2.887
423 190 2.599
423 203 2.64
423 300 2.651
423 339 1.861
423 365 2.199
423 386 2.668
423 391 2.72
423 394 3.291
423 419 2.227
424 17 2.56
424 32 2.818
424 39 2.901
424 44 3.326
424 55 2.641
424 57 2.775
424 94 3.511
424 116 2.479
424 153 3.004
424 169 2.758
424 200 2.801
424 208 3.208
424 257 3.612
424 264 2.95
424 272 2.081
424 273 2.827
424 288 2.171
424 297 2.91
424 346 2.789
424 417 2.565
424 434 2.234
424 447 3.006
424 468 2.756
424 475 2.416
424 491 3.425
425 0 2.604
425 53 2.818
425 118 2.65
425 131 2.742
425 134 2.504
425 142 2.315
425 162 2.676
425 191 3.14
425 193 2.894
425 204 2.82
425 224 3.157
425 273 2.524
425 333 2.583
425 335 1.867
425 345 2.507
425 412 2.859
425 457 3.312
425 488 2.629
426 42 3.223
426 47 3.264
426 124 3.254
426 148 2.816
426 207 4.118
426 230 2.774
426 297 3.11
426 338 3.32
426 347 3.085
426 359 2.616
426 382 3.723
426 407 3.264
426 441 3.338
426 461 2.476
426 463 2.792
426 467 3.63
426 470 2.049
426 479 3.133
426 491 3.528
427 37 3.49
427 52 2.993
427 76 2.943
427 91 2.635
427 108 2.798
427 147 2.001
427 191 2.867
427 200 2.698
427 223 2.773
427 233 2.093
427 287 2.685
427 335 1.742
427 378 2.426
427 380 1.401
427 410 2.639
427 422 2.345
427 467 3.293
428 8 1.751
428 28 2.331
428 112 2.864
428 114 3.13
428 149 2.747
428 211 2.588
428 217 2.428
428 223 3.005
428 251 1.939
428 254 2.515
428 269 2.505
428 287 2.199
428 337 2.968
428 340 1.811
428 393 2.579
428 404 2.127
428 433 2.285
428 439 2.828
428 485 2.156
429 0 3.131
429 12 2.744
429 22 3.797
429 30 3.448
429 45 3.046
429 88 1.789
429 123 2.75
429 137 2.555
429 205 3.788
429 225 3.214
429 256 3.015
429 281 3.382
429 306 3.259
429 321 2.727
429 349 2.499
429 364 2.189
429 384 2.716
429 385 2.528
429 438 4.353
430 20 1.364
430 36 2.193
430 48 1.863
430 62 2.328
430 72 1.861
430 77 2.762
430 90 1.934
430 142 1.623
430 143 1.498
430 208 2.432
430 217 2.449
430 225 2.013
430 317 2.056
430 370 2.3
430 373 2.688
430 403 2.266
430 423 2.042
430 450 1.862
430 452 1.977
430 490 1.942
431 3 2.865
431 24 2.131
431 39 2.837
431 72 2.757
431 138 2.29
431 155 2.294
431 206 1.872
431 223 2.504
431 260 2.51
431 293 2.466
431 304 3.499
431 336 1.728
431 359 2.207
431 364 2.34
431 368 1.961
431 453 2.829
431 456 2.542
431 463 2.403
431 471 2.427
431 489 2.811
432 53 2.65
432 64 1.796
432 88 1.862
432 143 2.249
432 164 2.089
432 195 2.658
432 202 2.399
432 226 2.713
432 258 2.629
432 265 2.367
432 292 3.387
432 298 2.696
432 299 2.441
432 304 3.065
432 348 2.74
432 353 3.029
432 379 2.337
432 385 1.756
432 397 2.566
432 402 2.42
432 493 2.693
432 498 2.751
433 52 2.961
433 93 3.029
433 97 2.35
433 117 2.842
433 127 2.764
433 135 2.371
433 142 2.086
433 192 2.375
433 212 2.21
433 245 3.414
433 278 1.475
433 307 2.342
433 311 1.885
433 319 2.238
433 373 3.004
433 386 2.755
433 421 3.318
433 454 2.764
433 473 2.84
434 0 2.49
434 23 2.754
434 30 2.956
434 115 3.236
434 130 1.798
434 189 2.67
434 225 1.794
434 233 1.431
434 243 2.69
434 278 1.157
434 286 2.553
434 296 2.009
434 314 1.575
434 348 2.625
434 349 1.38
434 411 2.366
434 421 3.41
434 438 3.244
434 463 2.069
434 483 1.832
434 488 1.899
435 21 1.752
435 51 2.52
435 76 3.062
435 80 2.59
435 123 2.001
435 131 2.877
435 172 2.92
435 177 2.25
435 211 3.069
435 218 2.672
435 261 2.239
435 279 3.263
435 289 2.02
435 321 2.3
435 330 2.813
435 393 2.701
435 466 2.28
436 13 2.662
436 17 2.899
436 27 2.039
436 50 2.508
436 68 2.745
436 127 2.835
436 150 2.741
436 171 2.899
436 172 3.116
436 184 2.599
436 207 3.768
436 240 2.28
436 330 3.144
436 376 2.609
436 414 2.618
436 450 2.349
436 492 2.43
437 15 2.315
437 50 1.833
437 60 2.534
437 66 2.337
437 76 2.03
437 93 2.312
437 107 1.673
437 114 2.358
437 155 1.645
437 168 1.351
437 214 2.206
437 313 2.013
437 339 1.541
437 392 1.451
437 429 2.034
437 441 2.202
437 455 2.097
438 16 2.247
438 17 2.128
438 27 2.419
438 93 2.951
438 98 2.687
438 146 1.647
438 160 2.321
438 178 2.406
438 185 2.388
438 199 2.516
438 242 2.232
438 277 2.706
438 291 2.241
438 302 2.918
438 396 2.069
438 398 2.101
438 400 2.453
438 401 2.025
438 463 2.112
438 469 2.105
438 480 1.854
438 489 2.843
438 497 1.937
439 31 2.649
439 44 2.575
439 65 2.529
439 66 3.008
439 78 3.261
439 96 1.88
439 97 2.192
439 132 2.506
439 134 2.04
439 136 2.07
439 137 2.637
439 150 3.121
439 172 2.639
439 182 2.709
439 186 2.443
439 243 3.197
439 257 3.299
439 291 2.446
439 302 3.087
439 373 2.622
439 407 2.787
439 427 2.34
439 446 2.943
439 475 2.507
439 497 2.16
440 52 2.576
440 76 2.424
440 117 2.701
440 197 1.615
440 231 2.729
440 255 3.111
440 260 2.412
440 330 2.678
440 344 2.339
440 393 2.88
440 394 2.882
440 406 1.871
440 407 2.645
440 412 2.575
440 426 1.968
440 443 1.917
440 457 2.536
441 13 2.361
441 48 2.356
441 66 3.326
441 76 2.759
441 82 3.151
441 119 2.944
441 141 2.978
441 155 2.596
441 159 2.756
441 189 3.089
441 194 2.597
441 204 2.121
441 209 1.813
441 223 3.116
441 228 3.054
441 256 2.795
441 284 2.147
441 307 1.921
441 333 2.445
441 353 3.281
441 422 2.036
441 481 2.768
441 482 1.782
442 28 2.994
442 54 3.708
442 81 4.521
442 102 2.656
442 154 3.388
442 181 3.711
442 233 2.486
442 234 3.819
442 281 3.775
442 341 3.693
442 344 3.507
442 355 2.575
442 369 2.404
442 370 4.176
442 373 3.771
442 408 2.023
442 424 3.335
442 439 3.625
442 480 2.659
443 6 3.262
443 26 3.171
443 31 3.149
443 111 3.016
443 137 3.409
443 172 3.785
443 194 3.07
443 203 3.648
443 227 1.811
443 229 3.231
443 248 4.351
443 285 3.546
443 296 2.984
443 311 2.594
443 364 2.684
443 376 3.188
443 433 3.344
443 441 3.768
444 2 2.651
444 35 2.077
444 50 2.059
444 57 2.569
444 90 2.478
444 108 2.617
444 130 2.167
444 135 1.817
444 151 2.612
444 189 3.238
444 209 2.293
444 214 2.74
444 251 2.269
444 324 2.01
444 358 2.074
444 360 2.063
444 373 2.789
444 389 2.661
444 435 2.207
444 470 1.914
444 473 2.467
444 482 2.05
444 493 2.737
