31249 1000
44 702 0.856
44 794 4.205
45 8 1.593
45 27 1.001
45 44 2.359
45 68 12.822
45 116 7.043
45 123 3.978
45 196 4.811
45 220 2.531
45 251 1.449
45 310 3.826
45 335 4.444
45 352 0.083
45 367 2.145
45 369 6.731
45 388 0.62
45 403 3.903
45 404 3.509
45 410 4.557
45 428 0.871
45 436 6.261
45 438 6.659
45 476 2.851
45 494 6.877
45 503 4.114
45 522 3.963
45 528 7.339
45 531 3.312
45 570 9.165
45 590 6.7
45 616 2.697
45 646 1.878
45 657 6.242
45 659 5.352
45 667 5.302
45 670 4.477
45 707 7.548
45 744 1.224
45 751 4.897
46 1 2.334
46 19 7.439
46 29 0.939
46 50 4.134
46 95 7.092
46 139 1.767
46 149 1.463
46 151 1.222
46 172 1.002
46 185 1.375
46 214 3.081
46 222 0.653
46 281 0.537
46 350 0.043
46 355 0.672
46 361 4.755
46 368 3.962
46 385 4.355
46 409 4.785
46 427 2.333
46 457 3.803
46 470 1.289
46 480 1.22
46 496 2.164
46 503 0.704
46 523 1.007
46 533 5.421
46 538 1.076
46 599 3.329
46 604 1.022
46 615 0.351
46 616 5.342
46 662 1.518
46 690 3.889
46 744 0.355
46 745 1.022
46 770 2.053
46 772 2.511
47 5 4.59
47 70 2.926
47 75 1.975
47 78 1.549
47 79 4.198
47 157 2.725
47 163 3.721
47 219 2.591
47 261 4.116
47 269 3.677
47 272 5.578
47 273 3.996
47 280 0.935
47 303 3.299
47 306 1.463
47 345 2.288
47 351 2.407
47 396 0.05
47 408 0.447
47 415 2.564
47 429 3.573
47 465 2.867
47 471 2.597
47 477 1.028
47 493 4.983
47 509 3.017
47 519 4.829
47 563 2.89
47 608 3.068
47 644 2.861
47 667 1.176
47 696 8.275
47 701 5.288
47 723 2.296
47 728 2.16
47 756 0.901
47 763 0.568
47 778 2.855
47 787 8.41
47 792 5.079
48 2 6.198
48 32 1.44
48 63 2.121
48 73 1.941
48 126 3.297
48 130 4.384
48 144 1.781
48 156 0.988
48 159 4.598
48 180 2.145
48 214 3.767
48 246 5.811
48 269 2.598
48 278 4.013
48 304 4.053
48 305 1.773
48 327 2.458
48 389 1.754
48 406 0.949
48 422 2.687
48 426 5.93
48 469 2.009
48 491 0.845
48 495 1.627
48 540 3.357
48 564 4.519
48 566 2.204
48 588 2.05
48 620 4.406
48 647 1.157
48 655 1.034
48 673 0.015
48 676 5.596
48 701 5.292
48 702 0.25
48 712 6.244
48 737 0.686
48 738 3.577
48 741 3.273
48 745 2.259
48 756 1.754
48 775 4.913
48 782 1.287
48 784 1.345
49 37 0.989
49 42 0.973
49 54 2.789
49 118 7.08
49 147 4.871
49 157 3.556
49 167 3.209
49 172 1.338
49 186 3.341
49 196 2.955
49 197 6.273
49 213 9.282
49 265 1.411
49 332 3.099
49 336 1.42
49 355 3.237
49 385 6.85
49 387 4.284
49 389 2.432
49 406 3.642
49 408 1.923
49 415 4.681
49 482 0.036
49 496 4.802
49 535 3.255
49 574 1.126
49 590 3.829
49 592 0.702
49 602 2.683
49 621 6.659
49 707 3.969
49 714 7.94
49 756 3.139
50 14 1.96
50 57 2.361
50 97 0.02
50 104 2.474
50 117 3.547
50 147 0.956
50 169 3.838
50 183 4.287
50 197 3.587
50 241 1.033
50 263 1.755
50 264 2.868
50 266 4.951
50 269 0.656
50 294 4.162
50 303 1.393
50 316 1.958
50 347 3.213
50 372 5.895
50 379 0.282
50 387 4.45
50 414 0.889
50 416 2.091
50 443 4.677
50 447 0.818
50 451 1.812
50 474 0.786
50 493 4.908
50 508 0.021
50 513 2.267
50 546 3.993
50 551 1.984
50 581 1.832
50 584 1.997
50 617 0.079
50 641 3.56
50 647 1.199
50 668 0.034
50 711 3.185
50 715 3.113
50 716 2.442
50 723 1.109
50 766 3.418
50 771 3.445
50 795 3.558
51 10 5.262
51 40 2.946
51 51 0.536
51 54 2.071
51 78 2.181
51 94 2.128
51 106 1.099
51 114 2.761
51 143 9.08
51 191 7.108
51 199 0.286
51 205 4.204
51 218 0.139
51 243 0.872
51 254 3.548
51 290 6.713
51 410 2.231
51 419 2.568
51 439 6.955
51 462 3.422
51 474 0.777
51 485 4.371
51 513 2.099
51 519 1.902
51 547 7.41
51 548 0.138
51 550 4.241
51 567 3.986
51 583 5.441
51 590 0.204
51 599 7.159
51 601 3.392
51 606 0.126
51 630 2.12
51 678 1.672
51 711 5.65
51 720 1.482
51 761 3.934
51 777 0.094
51 789 2.263
52 31 1.569
52 102 2.61
52 138 3.829
52 141 2.725
52 146 3.119
52 189 0.314
52 191 4.11
52 192 1.032
52 210 2.946
52 233 2.676
52 279 0.222
52 322 0.203
52 325 2.65
52 338 1.185
52 339 3.524
52 361 2.945
52 368 4.019
52 369 1.481
52 407 0.011
52 411 1.203
52 434 0.458
52 443 0.743
52 489 4.785
52 534 0.044
52 550 0.553
52 568 0.085
52 587 1.182
52 591 0.961
52 596 0.585
52 612 3.774
52 619 0.269
52 631 0.358
52 651 0.972
52 660 6.552
52 672 0.52
52 674 2.548
52 703 1.349
52 717 0.868
52 726 1.039
52 728 3.078
52 733 1.253
52 757 3.505
52 765 0.263
52 792 1.123
53 6 0.448
53 17 1.599
53 49 0.014
53 145 2.568
53 182 5.257
53 199 0.757
53 236 0.925
53 254 0.702
53 275 0.374
53 281 0.825
53 315 5.569
53 326 2.587
53 332 3.929
53 335 4.559
53 351 1.241
53 359 1.764
53 376 2.117
53 400 2.287
53 401 0.297
53 454 2.051
53 460 1.447
53 494 0.248
53 509 0.199
53 562 0.059
53 587 0.728
53 598 0.864
53 647 0.218
53 700 1.682
53 703 2.216
53 707 3.065
53 742 2.047
53 745 0.256
53 759 0.655
53 793 5.084
53 799 1.871
54 14 2.148
54 30 4.009
54 47 2.561
54 48 1.963
54 63 1.253
54 110 0.187
54 126 0.888
54 137 2.977
54 144 1.724
54 166 2.418
54 196 1.633
54 212 1.864
54 234 0.235
54 269 1.928
54 303 1.978
54 307 1.974
54 322 1.705
54 361 1.699
54 366 1.318
54 369 3.322
54 387 3.839
54 402 4.517
54 452 1.652
54 459 1.094
54 495 0.782
54 498 0.945
54 535 2.341
54 558 3.031
54 567 2.66
54 596 2.871
54 607 2.807
54 611 1.008
54 651 3.61
54 664 0.944
54 666 2.724
54 672 0.808
54 680 1.45
54 724 4.048
54 725 0.289
54 730 2.361
54 756 2.895
54 777 0.121
54 780 0.74
54 797 0.06
55 1 2.265
55 42 0.023
55 109 1.496
55 116 2.962
55 167 3.57
55 171 2.258
55 199 2.448
55 249 1.619
55 274 2.259
55 275 1.62
55 278 1.519
55 294 2.899
55 309 4.291
55 311 0.16
55 315 1.105
55 364 3.31
55 368 1.864
55 403 0.807
55 441 1.405
55 442 3.64
55 454 0.161
55 470 5.017
55 499 2.531
55 524 1.662
55 562 0.606
55 630 1.216
55 637 0.118
55 651 2.46
55 669 2.497
55 675 0.378
55 757 2.82
55 777 1.947
55 792 4.932
55 798 1.142
56 25 0.653
56 33 0.382
56 45 1.89
56 80 0.752
56 99 2.528
56 101 1.983
56 106 0.823
56 115 2.543
56 132 0.166
56 156 1.615
56 258 4.998
56 294 1.66
56 317 0.654
56 324 0.977
56 326 0.004
56 335 1.593
56 339 0.467
56 355 4.423
56 359 3.078
56 361 0.859
56 366 1.685
56 395 3.125
56 416 0.567
56 421 1.116
56 449 2.004
56 455 0.892
56 458 1.252
56 492 1.632
56 552 3.041
56 559 3.199
56 563 2.842
56 586 2.471
56 601 1.123
56 620 5.066
56 632 1.178
56 645 1.406
56 657 2.105
56 682 2.536
56 719 0.148
56 731 1.209
56 738 1.832
56 741 1.609
56 747 4.545
56 789 3.405
57 5 2.331
57 108 2.963
57 118 1.401
57 139 5.728
57 183 3.669
57 191 3.008
57 195 5.977
57 231 1.585
57 241 0.005
57 269 2.081
57 291 2.34
57 296 0.599
57 323 2.219
57 349 3.595
57 411 0.029
57 436 0.21
57 439 3.761
57 485 1.295
57 532 0.931
57 544 3.529
57 580 4.402
57 594 2.54
57 656 1.165
57 685 1.108
57 702 2.917
57 707 4.339
57 744 4.303
57 784 0.008
58 8 3.999
58 24 1.867
58 35 0.2
58 55 4.125
58 62 3.771
58 107 3.127
58 116 7.039
58 118 2.44
58 124 1.932
58 125 1.351
58 134 3.537
58 139 6.523
58 179 0.891
58 232 4.628
58 245 2.336
58 260 2.173
58 296 0.493
58 315 2.381
58 318 1.022
58 321 0.381
58 326 0.569
58 352 0.945
58 387 3.668
58 393 1.835
58 406 0.498
58 428 4.407
58 446 0.138
58 463 1.15
58 496 0.878
58 498 1.602
58 511 5.736
58 520 2.004
58 554 0.474
58 560 6.272
58 648 0.886
58 664 3.826
58 730 1.598
58 755 1.305
58 761 3.665
58 768 1.86
58 787 2.908
58 798 1.595
59 6 5.499
59 13 3.721
59 17 2.121
59 39 0.023
59 46 7.246
59 106 5.382
59 127 3.852
59 138 6.46
59 189 1.96
59 193 0.946
59 220 0.144
59 290 6.852
59 310 3.792
59 333 7.67
59 349 10.433
59 356 3.874
59 374 1.685
59 409 0.438
59 436 1.955
59 443 9.2
59 467 0.999
59 469 3.562
59 514 3.489
59 518 2.107
59 519 7.844
59 527 1.519
59 552 4.742
59 553 0.174
59 557 8.123
59 605 9.244
59 611 3.537
59 619 5.163
59 621 2.432
59 625 9.969
59 639 3.328
59 661 2.811
59 680 1.611
59 692 8.666
59 738 3.073
59 749 2.421
59 751 7.343
59 791 3.184
60 7 4.141
60 72 1.219
60 79 0.995
60 82 4.786
60 84 3.587
60 104 4.852
60 125 2.515
60 131 4.925
60 149 3.17
60 154 6.703
60 166 4.421
60 169 1.994
60 177 0.091
60 231 1.388
60 272 3.081
60 301 4.256
60 306 3.174
60 321 1.987
60 322 5.299
60 332 6.654
60 335 4.676
60 337 1.599
60 353 0.568
60 413 3.74
60 455 2.014
60 465 2.223
60 468 1.362
60 503 2.864
60 504 1.671
60 521 1.248
60 537 1.707
60 560 2.649
60 561 0.713
60 582 4.235
60 583 3.336
60 590 0.332
60 596 1.152
60 626 2.562
60 628 2.847
60 629 1.328
60 648 0.311
60 649 0.91
60 668 5.651
60 680 2.793
60 692 4.648
60 709 0.768
60 718 5.713
60 721 3.951
60 723 3.429
60 739 2.698
60 755 1.232
60 782 2.579
61 3 0.974
61 4 0.586
61 25 1.486
61 37 3.906
61 67 1.927
61 72 4.154
61 80 2.768
61 88 4.881
61 106 0.192
61 176 0.672
61 199 1.15
61 200 0.04
61 205 0.708
61 236 1.053
61 251 3.301
61 262 1.18
61 272 3.08
61 280 1.506
61 284 0.07
61 293 1.651
61 296 0.118
61 314 1.118
61 316 0.568
61 326 1.365
61 332 4.842
61 365 1.852
61 401 1.083
61 419 0.722
61 458 2.65
61 480 0.873
61 494 0.28
61 516 0.12
61 523 1.632
61 562 0.044
61 572 1.103
61 573 4.468
61 619 5.335
61 628 4.338
61 647 0.747
61 660 0.573
61 702 0.834
61 706 0.967
61 762 2.612
62 46 4.525
62 60 2.062
62 99 1.336
62 115 0.834
62 117 3.383
62 197 1.62
62 204 1.096
62 233 2.306
62 235 1.513
62 264 3.639
62 275 0.568
62 324 4.157
62 333 1.28
62 340 0.035
62 344 3.631
62 372 1.247
62 373 1.446
62 423 2.295
62 453 2.191
62 457 2.504
62 486 0.166
62 487 2.88
62 496 2.026
62 499 3.349
62 527 2.101
62 531 2.212
62 546 6.421
62 562 0.116
62 571 1.827
62 575 4.006
62 583 2.121
62 604 2.39
62 605 0.088
62 609 3.825
62 616 1.936
62 645 1.707
62 647 1.895
62 658 3.946
62 679 1.337
62 711 2.3
62 713 1.094
62 732 2.162
62 743 1.554
62 760 2.496
62 777 2.451
63 9 0.241
63 47 4.313
63 48 2.975
63 58 0.334
63 106 1.981
63 142 3.237
63 158 6.19
63 229 1.42
63 243 1.539
63 267 4.035
63 291 3.299
63 306 1.818
63 310 1.988
63 326 0.711
63 336 5.61
63 342 5.421
63 356 2.638
63 393 0.706
63 417 2.992
63 421 5.284
63 432 1.874
63 452 0.614
63 476 1.857
63 501 5.51
63 532 5.435
63 539 1.49
63 549 4.884
63 562 2.391
63 605 6.414
63 609 2.538
63 611 6.803
63 614 0.945
63 655 4.003
63 675 1.754
63 695 2.729
63 727 0.449
63 783 3.472
63 787 5.809
64 4 0.033
64 14 2.574
64 40 2.101
64 66 0.782
64 119 1.28
64 128 3.902
64 159 1.818
64 160 1.54
64 161 6.09
64 198 1.594
64 220 4.94
64 240 2.34
64 258 7.496
64 259 3.851
64 270 3.912
64 299 2.579
64 302 0.617
64 305 3.325
64 387 1.807
64 435 3.01
64 437 3.107
64 481 2.008
64 484 0.002
64 497 1.138
64 506 4.742
64 519 1.664
64 523 2.107
64 549 4.768
64 584 4.545
64 600 2.045
64 622 1.565
64 625 2.128
64 641 1.841
64 712 2.551
64 727 0.089
64 768 3.398
64 788 8.583
65 17 1.343
65 29 2.608
65 30 3.66
65 34 0.515
65 45 2.171
65 64 3.258
65 65 2.325
65 85 3.487
65 89 2.305
65 107 1.963
65 128 5.824
65 135 2.299
65 197 3.52
65 198 2.606
65 252 1.636
65 280 3.704
65 283 4.165
65 284 0.729
65 287 6.403
65 334 4.02
65 345 1.252
65 361 1.61
65 392 2.756
65 462 2.378
65 465 2.574
65 492 0.878
65 506 1.542
65 507 4.431
65 525 2.522
65 572 1.443
65 642 3.588
65 645 2.022
65 646 0.322
65 678 2.516
65 680 0.474
65 684 1.005
65 690 4.686
65 691 6.783
65 695 4.094
65 698 1.431
65 710 2.865
65 731 4.011
65 736 2.464
65 738 5.517
65 767 2.202
66 27 4.316
66 30 0.779
66 70 0.028
66 85 1.675
66 123 0.014
66 184 2.362
66 185 0.707
66 199 0.27
66 249 0.982
66 262 1.562
66 265 0.285
66 268 1.977
66 311 5.426
66 327 2.41
66 335 3.229
66 336 3.589
66 340 0.335
66 360 4.202
66 370 5.338
66 399 1.034
66 422 3.67
66 438 1.732
66 445 4.3
66 454 1.771
66 473 0.97
66 474 1.405
66 491 1.684
66 492 2.143
66 520 2.515
66 559 1.08
66 585 0.646
66 596 1.502
66 597 0.548
66 681 0.458
66 702 1.222
66 730 0.175
66 731 0.933
66 741 1.999
66 768 0.08
66 770 2.93
67 29 3.415
67 36 0.774
67 125 0.821
67 133 0.703
67 139 1.989
67 172 5.2
67 191 1.826
67 195 3.171
67 199 2.588
67 248 0.177
67 256 3.632
67 265 4.82
67 267 3.044
67 269 1.887
67 337 0.876
67 354 0.569
67 377 4.477
67 399 3.674
67 405 0.456
67 424 2.613
67 448 2.53
67 482 3.891
67 484 0.7
67 488 3.001
67 492 6.379
67 506 2.205
67 510 6.056
67 542 0.691
67 544 0.096
67 550 0.052
67 580 3.976
67 649 0.89
67 666 3.067
67 708 3.669
67 779 3.903
68 12 4.538
68 71 5.408
68 104 1.125
68 120 5.084
68 134 1.807
68 160 2.802
68 171 1.897
68 201 1.169
68 206 1.05
68 239 0.679
68 240 2.968
68 256 1.382
68 262 5.682
68 270 5.533
68 276 0.715
68 335 3.187
68 391 0.849
68 399 2.922
68 418 1.904
68 425 3.72
68 435 1.249
68 442 1.334
68 447 1.421
68 452 0.42
68 469 2.427
68 488 6.004
68 494 2.139
68 511 5.273
68 546 1.743
68 568 2.417
68 576 1.712
68 598 1.599
68 620 0.741
68 648 3.332
68 663 0.507
68 670 1.639
68 672 4.769
68 694 0.764
68 710 6.627
68 758 5.388
68 787 4.703
68 788 3.74
69 16 10.103
69 83 0.572
69 86 5.036
69 97 3.052
69 156 7.223
69 157 2.268
69 178 0.518
69 183 5.859
69 199 5.876
69 202 3.579
69 203 1.567
69 206 0.032
69 221 6.311
69 230 3.309
69 232 3.54
69 244 3.712
69 246 0.583
69 258 3.706
69 264 6.976
69 288 3.261
69 335 1.2
69 340 0.955
69 369 0.571
69 414 3.953
69 415 1.743
69 426 1.507
69 428 6.841
69 436 2.472
69 474 3.052
69 483 2.174
69 489 4.129
69 596 3.821
69 611 2.91
69 648 0.694
69 706 2.765
69 714 2.306
69 726 4.304
69 729 0.404
69 738 3.231
69 749 0.238
69 766 4.665
69 778 0.347
69 797 4.582
70 0 0.787
70 24 1.668
70 25 5.952
70 42 2.351
70 63 0.886
70 65 1.797
70 84 4.348
70 85 4.185
70 150 3.287
70 165 1.711
70 194 6.334
70 222 1.412
70 279 1.788
70 288 6.836
70 294 5.491
70 313 1.757
70 404 4.003
70 406 0.237
70 412 2.959
70 480 5.857
70 485 1.894
70 537 2.608
70 550 1.554
70 564 1.676
70 565 4.409
70 626 3.159
70 672 3.699
70 760 9.216
70 767 6.137
71 20 5.448
71 25 5.899
71 29 1.651
71 32 6.354
71 45 6.764
71 48 3.85
71 80 0.129
71 135 0.057
71 176 3.92
71 182 2.653
71 185 4.459
71 189 1.718
71 191 2.838
71 274 3.093
71 288 6.817
71 315 4.097
71 334 0.995
71 361 4.053
71 404 4.35
71 409 1.61
71 415 7.392
71 444 3.527
71 450 3.104
71 459 2.318
71 474 1.408
71 476 2.623
71 499 2.447
71 518 0.482
71 532 5.967
71 563 5.742
71 575 4.703
71 617 0.225
71 659 5.078
71 666 4.346
71 675 2.502
71 678 4.347
71 690 2.203
71 699 4.797
71 728 0.046
71 733 0.251
71 746 0.166
71 774 5.867
71 779 0.149
71 787 4.473
72 18 1.71
72 24 6.198
72 43 0.779
72 53 4.412
72 62 6.259
72 100 4.483
72 114 5.514
72 116 6.101
72 132 3.044
72 140 2.912
72 164 3.263
72 173 3.894
72 188 3.369
72 193 4.734
72 214 2.922
72 222 1.575
72 260 5.704
72 269 1.844
72 287 1.359
72 303 1.234
72 324 4.415
72 336 2.303
72 351 3.375
72 368 2.265
72 372 4.692
72 391 4.469
72 394 1.802
72 403 9.208
72 410 2.094
72 488 3.711
72 515 1.539
72 551 2.432
72 591 7.009
72 648 2.312
72 650 0.883
72 681 0.797
72 717 3.2
72 734 1.092
72 736 0.004
72 741 2.467
72 752 3.994
72 773 5.195
73 7 3.143
73 11 0.028
73 43 2.651
73 88 1.642
73 102 2.434
73 105 0.168
73 115 5.166
73 128 3.116
73 149 3.163
73 179 2.091
73 234 3.213
73 238 6.575
73 247 5.4
73 267 3.957
73 336 0.041
73 339 1.555
73 395 3.745
73 402 0.857
73 415 1.505
73 504 1.291
73 515 0.814
73 529 7.031
73 541 1.065
73 558 1.803
73 562 0.477
73 602 3.175
73 606 0.006
73 614 6.562
73 657 2.409
73 690 1.683
73 715 1.912
73 738 2.118
73 769 5.829
73 771 1.152
73 784 2.241
73 790 2.21
73 799 1.123
74 16 5.342
74 35 2.314
74 95 3.026
74 117 6.525
74 127 2.334
74 153 4.763
74 175 3.479
74 186 1.999
74 232 7.713
74 240 1.818
74 248 5.508
74 258 5.107
74 269 2.932
74 290 5.32
74 311 6.563
74 312 7.047
74 318 6.142
74 321 6.433
74 331 5.712
74 347 1.98
74 348 0.762
74 353 4.459
74 367 5.664
74 382 1.63
74 451 4.606
74 465 6.069
74 468 3.972
74 474 4.621
74 479 5.049
74 494 6.359
74 544 6.778
74 545 5.003
74 565 4.991
74 570 8.513
74 619 3.8
74 662 3.071
74 676 2.67
74 701 3.432
74 711 7.046
74 722 7.549
74 730 1.5
74 775 5.794
74 789 7.332
75 2 2.666
75 10 2.818
75 13 2.408
75 45 1.972
75 74 3.114
75 82 7.501
75 90 2.404
75 96 0.869
75 110 2.545
75 117 4.008
75 122 1.222
75 139 1.043
75 141 1.491
75 143 5.472
75 145 1.257
75 147 1.706
75 191 1.607
75 245 1.068
75 256 5.075
75 280 2.13
75 330 1.014
75 364 1.349
75 365 0.113
75 399 1.421
75 422 0.575
75 423 0.348
75 437 4.227
75 450 2.452
75 474 1.745
75 502 1.611
75 520 0.94
75 567 2.01
75 603 3.052
75 605 4.692
75 611 1.384
75 669 1.951
75 673 1.536
75 681 2.447
75 741 0.643
75 763 1.053
76 0 1.825
76 9 1.34
76 53 0.502
76 100 2.943
76 114 3.237
76 209 2.603
76 228 2.794
76 233 1.003
76 330 2.676
76 337 0.583
76 352 1.404
76 356 2.039
76 382 0.531
76 393 2.49
76 397 4.847
76 439 0.582
76 447 1.449
76 450 2.248
76 457 4.506
76 461 1.527
76 473 0.776
76 512 1.564
76 525 1.762
76 535 6.668
76 551 1.769
76 573 1.817
76 625 2.263
76 627 3.458
76 640 3.485
76 654 2.189
76 662 2.362
76 670 0.206
76 685 0.777
76 713 0.174
76 717 4.463
76 726 0.401
76 770 2.298
77 31 3.337
77 59 3.683
77 60 3.616
77 104 2.896
77 143 5.526
77 169 2.531
77 190 5.584
77 202 5.533
77 245 0.155
77 258 5.297
77 281 2.404
77 292 6.774
77 299 1.168
77 312 1.052
77 382 1.301
77 450 2.286
77 461 2.516
77 480 1.016
77 510 2.944
77 534 1.35
77 546 2.332
77 577 2.69
77 605 8.878
77 606 4.814
77 624 4.656
77 652 0.005
77 657 0.697
77 659 0.01
77 705 4.818
77 711 6.677
77 721 5.195
77 728 2.239
77 756 3.959
77 762 2.898
78 44 6.937
78 127 1.227
78 131 4.488
78 183 4.624
78 203 3.76
78 206 2.458
78 220 0.974
78 228 3.165
78 230 2.692
78 233 0.932
78 245 1.564
78 305 1.013
78 332 1.49
78 338 1.525
78 344 4.721
78 386 4.023
78 411 5.413
78 412 3.698
78 421 0.492
78 506 6.463
78 516 0.505
78 522 1.438
78 530 2.276
78 560 3.52
78 561 0.279
78 570 4.091
78 576 0.228
78 598 0.248
78 671 0.044
78 675 3.148
78 692 2.849
78 705 5.162
78 713 1.999
78 755 2.926
78 795 0.27
78 798 2.779
79 6 0.58
79 14 4.306
79 15 0.919
79 27 3.572
79 30 3.353
79 74 3.579
79 81 5.079
79 122 1.262
79 151 2.942
79 167 8.782
79 171 2.544
79 190 3.843
79 193 6.083
79 212 1.441
79 258 1.946
79 267 4.426
79 282 1.926
79 298 2.801
79 310 3.609
79 331 4.313
79 338 0.334
79 345 0.738
79 370 3.742
79 379 4.102
79 395 1.626
79 416 5.058
79 418 0.993
79 458 4.146
79 484 1.085
79 496 2.533
79 584 0.932
79 600 1.306
79 603 1.32
79 612 7.294
79 633 3.252
79 654 0.539
79 662 0.923
79 676 0.653
79 698 2.487
79 703 1.802
79 723 5.723
79 734 0.573
79 749 1.195
79 750 3.026
80 10 4.115
80 16 5.276
80 76 7.61
80 78 3.013
80 85 1.624
80 100 6.373
80 107 1.963
80 114 2.872
80 124 2.781
80 155 5.874
80 162 3.146
80 214 1.559
80 216 4.0
80 223 0.02
80 232 4.226
80 246 2.036
80 249 2.982
80 251 3.04
80 311 3.904
80 316 1.598
80 318 6.981
80 320 4.061
80 405 0.03
80 442 8.906
80 457 6.716
80 525 2.015
80 575 4.04
80 591 3.625
80 624 5.921
80 631 2.412
80 671 3.32
80 683 1.917
80 704 0.428
80 778 4.604
81 34 0.77
81 40 1.036
81 90 0.628
81 144 2.661
81 163 2.621
81 171 1.116
81 184 2.626
81 187 5.313
81 203 0.392
81 236 3.939
81 274 2.62
81 277 2.032
81 287 3.574
81 297 6.171
81 298 3.487
81 320 1.016
81 328 4.804
81 334 3.889
81 355 4.651
81 377 1.832
81 415 0.712
81 431 3.726
81 446 3.988
81 454 0.313
81 471 0.334
81 472 6.71
81 513 2.606
81 519 5.575
81 542 4.217
81 552 3.499
81 556 0.522
81 573 1.382
81 582 2.081
81 607 0.822
81 631 2.779
81 650 0.544
81 660 0.629
81 713 3.228
81 724 4.804
81 747 3.713
81 771 1.753
82 1 6.519
82 2 5.979
82 8 4.307
82 11 0.93
82 26 0.983
82 50 5.957
82 118 1.518
82 259 0.923
82 264 2.811
82 293 3.59
82 314 5.695
82 317 2.341
82 354 2.387
82 378 5.178
82 405 2.414
82 426 3.541
82 433 1.926
82 434 1.072
82 439 5.553
82 475 1.361
82 479 1.728
82 491 2.161
82 494 5.703
82 551 1.155
82 564 2.442
82 614 2.895
82 621 3.201
82 634 3.823
82 644 0.098
82 651 4.941
82 653 4.282
82 655 0.604
82 677 4.496
82 718 2.515
82 720 2.371
82 737 3.024
82 752 4.585
82 758 2.923
82 764 0.18
82 795 2.072
83 2 2.017
83 33 2.632
83 39 3.385
83 42 0.087
83 49 1.058
83 51 3.659
83 71 0.045
83 125 1.765
83 133 3.789
83 155 0.588
83 162 1.907
83 186 3.918
83 190 0.092
83 201 0.653
83 208 3.192
83 233 2.146
83 254 1.412
83 290 0.447
83 318 2.209
83 333 0.192
83 348 0.634
83 362 5.544
83 373 0.259
83 376 0.696
83 384 1.27
83 400 0.308
83 405 2.895
83 408 0.699
83 448 3.227
83 472 3.811
83 493 1.953
83 557 1.3
83 564 0.304
83 578 4.952
83 592 1.166
83 593 0.665
83 604 0.053
83 631 2.478
83 639 0.941
83 659 3.403
83 733 2.275
83 735 1.617
83 784 2.352
84 79 2.615
84 97 6.288
84 100 4.815
84 124 3.603
84 140 6.927
84 168 5.932
84 185 3.595
84 195 3.994
84 204 8.546
84 227 5.881
84 241 0.701
84 295 7.064
84 310 3.283
84 325 3.329
84 347 1.648
84 355 1.916
84 364 4.483
84 379 4.835
84 414 0.111
84 420 4.963
84 437 3.169
84 445 4.796
84 446 2.343
84 452 2.556
84 458 4.959
84 512 1.66
84 532 4.619
84 535 3.783
84 548 1.554
84 579 4.519
84 602 1.009
84 644 3.785
84 656 2.421
84 674 5.331
84 693 5.261
84 697 1.213
84 730 3.764
84 786 5.843
85 11 1.726
85 32 0.528
85 47 4.763
85 70 0.911
85 87 1.442
85 103 0.071
85 115 3.961
85 116 8.254
85 162 1.09
85 174 1.17
85 237 0.475
85 262 1.236
85 283 1.056
85 290 4.526
85 293 7.28
85 308 0.407
85 328 3.379
85 347 0.422
85 348 0.364
85 354 0.341
85 365 2.206
85 376 3.288
85 409 3.188
85 431 1.322
85 458 2.911
85 466 3.118
85 474 1.836
85 498 1.416
85 511 2.812
85 516 4.357
85 531 3.809
85 536 2.792
85 547 4.341
85 571 2.229
85 575 1.518
85 598 2.814
85 620 0.845
85 645 2.271
85 696 3.622
85 736 3.025
85 776 5.048
85 783 6.514
85 793 0.501
85 797 1.404
86 52 2.896
86 60 2.509
86 83 0.987
86 104 3.162
86 112 0.042
86 114 4.469
86 116 8.866
86 122 0.832
86 135 0.822
86 146 4.539
86 150 3.773
86 164 1.685
86 170 3.228
86 181 2.22
86 211 2.613
86 227 4.633
86 228 0.601
86 253 0.085
86 258 2.172
86 285 0.351
86 288 5.213
86 358 2.944
86 389 4.729
86 394 2.613
86 415 2.706
86 422 4.15
86 437 3.148
86 470 0.022
86 488 4.128
86 512 2.483
86 524 2.493
86 564 3.79
86 584 0.993
86 595 2.289
86 603 5.284
86 616 5.391
86 637 0.655
86 659 1.845
86 673 0.749
86 718 2.134
86 796 5.498
87 40 1.339
87 90 3.762
87 91 0.355
87 92 2.164
87 128 3.648
87 130 2.605
87 169 6.775
87 218 5.371
87 248 8.172
87 251 1.066
87 275 3.246
87 283 1.343
87 327 3.716
87 333 3.184
87 344 0.902
87 395 6.557
87 415 1.927
87 421 2.977
87 439 0.396
87 442 8.466
87 444 1.801
87 447 5.598
87 455 2.259
87 465 0.741
87 470 7.478
87 476 3.242
87 478 2.969
87 561 2.993
87 573 2.282
87 612 8.972
87 619 4.075
87 637 1.541
87 690 7.273
87 730 2.266
87 747 10.055
87 765 1.139
87 796 5.383
88 20 1.513
88 35 6.203
88 69 0.65
88 137 3.966
88 146 3.185
88 201 3.106
88 232 6.264
88 293 4.923
88 298 2.775
88 303 3.084
88 314 4.379
88 344 4.807
88 357 2.097
88 358 2.24
88 363 2.573
88 385 5.642
88 396 3.65
88 518 1.062
88 525 0.484
88 544 2.558
88 549 1.367
88 562 0.31
88 569 1.648
88 586 3.933
88 592 1.306
88 594 4.896
88 616 6.034
88 631 0.319
88 635 4.802
88 649 5.11
88 654 1.399
88 672 4.27
